	miRNA_names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	change
299	hsa-mir-491	7.69813165041948	-0.730959298182621	0.133939301614829	-5.45739218713151	4.83178348237657e-08	2.32681416860816e-07	No change
300	hsa-mir-493	46.366349248765	0.874339960353488	0.13558317928585	6.44873475425825	1.12787756802392e-10	7.84056825513402e-10	No change
301	hsa-mir-494	5.25296167127876	0.690908535162085	0.209885216388538	3.29183992589111	0.000995342478578189	0.00262380800163425	No change
302	hsa-mir-495	31.0972152057657	-0.311160239358172	0.130031761416018	-2.39295565921513	0.0167132607735802	0.0333491453398753	No change
303	hsa-mir-496	7.8791240583395	0.703151255783037	0.190448507930239	3.69208067537395	0.000222426880074312	0.000670391505678522	No change
304	hsa-mir-497	80.3469586893443	-0.97201928447325	0.141298797931944	-6.87917589321191	6.01997935919775e-12	4.98963673810429e-11	No change
305	hsa-mir-4999	3.5775318510264	-0.871271733241652	0.204177069299529	-4.26723596450242	1.97909793794428e-05	7.0205037963291e-05	No change
306	hsa-mir-5000	5.14133603157974	0.437358333799098	0.160440282600283	2.72598830362772	0.00641092700986167	0.0142062187210816	No change
307	hsa-mir-5003	0.775924574899034	0.922844042254009	0.343765066921614	2.68451954853353	0.00726341355303463	0.0159314566990225	No change
311	hsa-mir-502	49.6666154026184	0.678454514072557	0.111105576100103	6.10639481731583	1.0190673998078e-09	6.25652861409361e-09	No change
331	hsa-mir-532	4004.88506827766	0.959142244780007	0.118624788262322	8.08551280748338	6.19031723416184e-16	8.6065378320121e-15	No change
332	hsa-mir-541	1.9310407774315	0.911760958192125	0.30276319780782	3.01146561006687	0.00259989850806737	0.0062253125387613	No change
333	hsa-mir-542	549.265119350721	0.730134376213176	0.105917447897463	6.8934287098761	5.44634195087911e-12	4.5580065647163e-11	No change
334	hsa-mir-548au	1.11671539927767	0.833281703760372	0.333034174051083	2.50209068223899	0.0123462296968339	0.0255828124968048	No change
